"hgnc_symbol","entrezgene_id","go_id","name_1006","namespace_1003"
"TLR9",54106,"0000139","Golgi membrane","cellular_component"
"TLR9",54106,"0036020","endolysosome membrane","cellular_component"
"TLR9",54106,"0032009","early phagosome","cellular_component"
"TLR9",54106,"0016324","apical plasma membrane","cellular_component"
"TLR9",54106,"0016323","basolateral plasma membrane","cellular_component"
"TLR9",54106,"0036019","endolysosome","cellular_component"
"TNF",7124,"0016020","membrane","cellular_component"
"TNF",7124,"0005576","extracellular region","cellular_component"
"TNF",7124,"0005886","plasma membrane","cellular_component"
"TNF",7124,"0005615","extracellular space","cellular_component"
"TNF",7124,"0009986","cell surface","cellular_component"
"TNF",7124,"0009897","external side of plasma membrane","cellular_component"
"TNF",7124,"0045121","membrane raft","cellular_component"
"TNF",7124,"0001891","phagocytic cup","cellular_component"
"TNF",7124,"0055037","recycling endosome","cellular_component"
"TNF",7124,"0005737","cytoplasm","cellular_component"
"TNF",7124,"0043025","neuronal cell body","cellular_component"
"TNFRSF1A",7132,"0005615","extracellular space","cellular_component"
"TNFRSF1A",7132,"0005576","extracellular region","cellular_component"
"TNFRSF1A",7132,"0005886","plasma membrane","cellular_component"
"TNFRSF1A",7132,"0016020","membrane","cellular_component"
"TNFRSF1A",7132,"0110165","cellular anatomical entity","cellular_component"
"TNFRSF1A",7132,"0005794","Golgi apparatus","cellular_component"
"TNFRSF1A",7132,"0000139","Golgi membrane","cellular_component"
"TNFRSF1A",7132,"0005739","mitochondrion","cellular_component"
"TNFRSF1A",7132,"0043235","receptor complex","cellular_component"
"TNFRSF1A",7132,"0045121","membrane raft","cellular_component"
"TNFRSF1A",7132,"0002947","tumor necrosis factor receptor superfamily complex","cellular_component"
"TNFRSF1A",7132,"0009986","cell surface","cellular_component"
"TOP1",7150,"0005694","chromosome","cellular_component"
"TOP1",7150,"0005634","nucleus","cellular_component"
"TOP1",7150,"0005654","nucleoplasm","cellular_component"
"TOP1",7150,"0001650","fibrillar center","cellular_component"
"TOP1",7150,"0005730","nucleolus","cellular_component"
"TOP1",7150,"0000932","P-body","cellular_component"
"TOP1",7150,"0000228","nuclear chromosome","cellular_component"
"TOP1",7150,"0032993","protein-DNA complex","cellular_component"
"TOP1",7150,"0001673","male germ cell nucleus","cellular_component"
"TOP1",7150,"0005737","cytoplasm","cellular_component"
"TOP1",7150,"0043204","perikaryon","cellular_component"
"TRAF6",7189,"0005634","nucleus","cellular_component"
"TRAF6",7189,"0005737","cytoplasm","cellular_component"
"TRAF6",7189,"0005886","plasma membrane","cellular_component"
"TRAF6",7189,"0005811","lipid droplet","cellular_component"
"TRAF6",7189,"0005938","cell cortex","cellular_component"
"TRAF6",7189,"0005829","cytosol","cellular_component"
"TRAF6",7189,"0010008","endosome membrane","cellular_component"
"TRAF6",7189,"0032991","protein-containing complex","cellular_component"
"TRAF6",7189,"0048471","perinuclear region of cytoplasm","cellular_component"
"TRAF6",7189,"0009898","cytoplasmic side of plasma membrane","cellular_component"
"TRAF6",7189,"0035631","CD40 receptor complex","cellular_component"
"TRDMT1",1787,"0005737","cytoplasm","cellular_component"
"TRDMT1",1787,"0005634","nucleus","cellular_component"
"TRDMT1",1787,"0005654","nucleoplasm","cellular_component"
"XDH",7498,"0005737","cytoplasm","cellular_component"
"XDH",7498,"0005576","extracellular region","cellular_component"
"XDH",7498,"0005615","extracellular space","cellular_component"
"XDH",7498,"0005777","peroxisome","cellular_component"
"XDH",7498,"0005829","cytosol","cellular_component"
"XDH",7498,"0016529","sarcoplasmic reticulum","cellular_component"
